Row,Id,Score,Age,Tenure,Balance,Salary,Surname,Nationality,Gender,Products,Card,Active,Churn
5743,15632665,832,1.7853298350107671,2,0.0,127804.66,Yevseyev,France,Male,1,0,1,1
5744,15571476,635,1.5797835966168101,0,103257.14,158344.63,Kelly,Spain,Male,1,0,0,0
5745,15776850,749,1.6334684555795864,1,124209.02,167179.48,Smith,Spain,Female,1,1,1,0
5746,15623649,629,1.505149978319906,3,0.0,15404.64,Ogle,Spain,Male,2,1,1,0
5747,15751131,836,1.6127838567197355,7,150302.84,156036.19,Moss,Spain,Female,1,1,1,0
5748,15688128,542,1.5314789170422551,8,108653.93,144725.14,Loggia,Spain,Male,1,0,1,0
5749,15678412,645,1.6532125137753437,8,85325.93,22558.74,Nwankwo,France,Female,1,0,0,0
5750,15770291,844,1.462397997898956,8,0.0,147342.03,Allan,France,Female,2,0,0,0
5751,15583392,747,1.568201724066995,9,135776.36,85470.45,Woronoff,Germany,Male,3,1,0,1
5752,15690731,645,1.6020599913279623,6,131411.24,194656.11,Wolfe,France,Male,1,1,1,0
5753,15697948,752,1.5563025007672873,3,0.0,48505.1,Henderson,Spain,Female,2,1,1,0
5754,15608328,760,1.6127838567197355,6,0.0,101491.23,Sutherland,Spain,Female,2,0,0,0
5755,15766378,714,1.6532125137753437,9,106431.97,164117.69,Marsden,Germany,Female,2,1,1,0
5756,15600813,717,1.6989700043360187,9,90305.76,124626.57,Hyde,France,Male,1,1,1,0
5757,15706217,645,1.4471580313422192,7,117466.03,34490.06,Kao,Germany,Male,2,1,1,0
5758,15601417,681,1.505149978319906,3,148884.47,90967.37,T'ang,France,Male,2,1,1,0
5759,15610972,681,1.6434526764861874,4,91115.76,24208.84,Crawford,Germany,Female,2,0,0,1
5760,15674620,679,1.568201724066995,8,77373.87,174873.09,Dilibe,Germany,Female,2,0,1,0
5761,15785350,528,1.3617278360175928,7,104744.89,170262.97,Austin,Spain,Male,1,1,0,0
5762,15749119,710,1.4913616938342726,3,0.0,112289.06,Santiago,France,Female,2,1,1,0
5763,15756535,733,1.591064607026499,5,91538.51,93783.0,Chibugo,Germany,Male,1,1,1,0
5764,15700965,724,1.505149978319906,6,0.0,150026.79,Toscano,France,Female,2,1,1,0
5765,15791851,726,1.5314789170422551,0,185734.75,102036.82,Afanasyeva,France,Female,1,1,1,0
5766,15717156,520,1.4771212547196624,3,143396.54,898.51,Sokolov,France,Male,2,1,1,0
5767,15740846,556,1.6020599913279623,5,125909.85,95124.4,Wei,France,Male,1,1,1,0
5768,15573284,579,1.6532125137753437,2,0.0,11514.39,Olisanugo,France,Female,2,0,0,0
5769,15729083,674,1.5563025007672873,2,154525.7,27468.72,Gorman,France,Male,1,0,1,0
5770,15611612,570,1.462397997898956,0,0.0,37092.43,Priestley,France,Female,1,1,0,0
5771,15694381,631,1.7075701760979363,8,100654.8,171587.9,Lloyd,France,Male,1,1,0,0
5772,15651737,623,1.6434526764861874,1,83325.77,80828.78,Salmond,Spain,Male,1,0,1,0
5773,15663168,665,1.5440680443502757,8,110934.54,169287.99,MacDonald,France,Male,1,1,0,0
5774,15643426,523,1.5563025007672873,8,113680.54,13197.44,Robertson,Spain,Female,1,0,0,0
5775,15618245,706,1.4913616938342726,1,117020.08,54439.53,Chukwumaobim,Germany,Male,2,1,0,0
5776,15717527,619,1.6901960800285136,9,145359.99,38186.85,Ifeanacho,France,Female,1,1,0,0
5777,15793478,593,1.591064607026499,8,151391.68,27274.6,Li Fonti,Germany,Female,1,1,0,1
5778,15642248,608,1.8195439355418688,8,123935.35,65758.19,Ko,Spain,Male,1,1,1,0
5779,15640377,526,1.5563025007672873,0,0.0,97767.63,Goloubev,France,Female,2,1,0,0
5780,15723950,684,1.6020599913279623,2,70291.02,115468.84,Kruglov,Spain,Male,1,1,1,1
5781,15590327,604,1.6232492903979006,10,166031.45,98293.14,Liao,Germany,Female,1,1,0,0
5782,15706199,636,1.5563025007672873,6,96643.32,182059.28,White,Germany,Male,1,0,0,0
5783,15671514,669,1.5185139398778875,8,0.0,128538.05,Sinclair,Spain,Female,2,0,1,0
5784,15727041,624,1.8512583487190752,7,0.0,108841.83,Fiorentini,France,Male,2,1,1,0
5785,15738063,631,1.462397997898956,2,0.0,18581.84,Shen,France,Male,2,1,1,0
5786,15711733,753,1.6812412373755872,4,0.0,146821.42,Rapuokwu,France,Male,2,0,1,0
5787,15652320,588,1.6020599913279623,5,0.0,100727.68,Woronoff,France,Male,2,0,0,0
5788,15634180,729,1.414973347970818,4,97268.1,39356.38,Holden,Germany,Male,2,1,0,0
5789,15694566,602,1.6232492903979006,10,0.0,169921.11,Roberts,France,Female,2,0,0,1
5790,15726103,689,1.7403626894942439,1,76296.81,42364.75,Tsou,Germany,Female,1,1,0,1
5791,15646351,486,1.4313637641589874,7,0.0,28823.04,Somerville,Spain,Male,2,1,0,0
5792,15730044,809,1.6232492903979006,6,64497.94,182436.81,Greco,Germany,Female,3,0,1,1
5793,15795186,562,1.5797835966168101,5,0.0,115700.2,Leonard,France,Male,1,1,0,0
5794,15784890,763,1.505149978319906,8,0.0,16725.53,McKenzie,Spain,Female,2,1,0,0
5795,15694125,669,1.7558748556724915,5,0.0,56875.76,McElhone,France,Male,2,1,1,0
5796,15565891,709,1.591064607026499,8,0.0,56214.09,Dipietro,France,Male,2,1,0,0
5797,15674254,554,1.6532125137753437,4,0.0,193412.05,Kerr,Spain,Female,2,1,1,0
5798,15775206,699,1.568201724066995,10,0.0,83263.04,Hunter,France,Male,2,0,0,0
5799,15797627,732,1.7323937598229686,0,134249.7,13404.4,Niehaus,Spain,Male,1,0,1,0
5800,15649853,625,1.6532125137753437,3,0.0,184474.15,Craig,France,Female,1,1,1,1
5801,15610379,599,1.4771212547196624,9,105443.68,121124.53,Barclay-Harvey,France,Male,1,1,1,0
5802,15659800,584,1.6989700043360187,1,0.0,152567.75,Teng,Spain,Female,1,0,1,1
5803,15716236,499,1.5440680443502757,10,0.0,10722.54,Milani,France,Male,2,1,0,0
5804,15672053,526,1.5797835966168101,2,0.0,58010.98,Mistry,Spain,Male,2,0,0,0
5805,15663933,625,1.5440680443502757,5,86147.46,163440.8,Jamieson,Germany,Female,2,1,0,1
5806,15814236,537,1.5797835966168101,1,96939.06,102606.92,Kay,Spain,Female,1,1,1,0
5807,15583597,696,1.6720978579357175,1,106758.6,80591.18,Ikedinachukwu,Spain,Male,1,1,1,0
5808,15607395,679,1.5185139398778875,9,112528.65,177362.45,Holt,France,Female,2,1,0,0
5809,15694556,684,1.7781512503836436,2,116563.58,120257.7,Nkemakolam,France,Male,1,1,0,1
5810,15744109,850,1.505149978319906,4,0.0,180622.02,Hartung,France,Male,1,1,1,0
5811,15800688,495,1.6232492903979006,7,0.0,130404.53,Ch'en,Spain,Female,2,0,0,0
5812,15810878,537,1.5797835966168101,6,141786.78,147797.54,Baker,Spain,Female,1,0,1,0
5813,15587835,850,1.6127838567197355,3,136416.82,57844.26,Osinachi,France,Male,1,0,1,0
5814,15763515,513,1.4771212547196624,5,0.0,162523.66,Shih,France,Male,2,1,0,0
5815,15725882,618,1.6020599913279623,1,133245.52,54495.82,Feng,Germany,Female,2,1,1,0
5816,15788022,802,1.6127838567197355,4,90757.64,169183.66,Sternberg,Germany,Female,2,0,1,0
5817,15663917,547,1.6334684555795864,1,92350.36,80262.91,Adams,France,Male,1,0,1,0
5818,15656865,613,1.8388490907372552,9,78778.49,8751.59,Gray,Germany,Male,1,0,1,0
5819,15667971,592,1.5314789170422551,6,102143.93,102628.98,Shepherd,Germany,Female,2,1,1,0
5820,15800366,546,1.462397997898956,5,0.0,94823.95,Walton,France,Male,1,1,1,0
5821,15717231,721,1.568201724066995,4,98459.6,90821.66,Yang,Germany,Male,1,0,0,0
5822,15643188,671,1.6720978579357175,7,114603.76,153194.32,Barnett,Germany,Female,2,1,0,1
5823,15671351,624,1.5440680443502757,2,0.0,87310.59,Romani,Spain,Male,2,1,0,0
5824,15573628,751,1.7075701760979363,7,148074.79,146411.41,Greene,Germany,Female,1,1,0,1
5825,15698953,636,1.5563025007672873,1,0.0,74048.1,Hart,Spain,Male,3,1,1,1
5826,15753888,607,1.792391689498254,8,108004.64,23386.77,Johnston,Spain,Female,1,1,1,1
5827,15737961,509,1.462397997898956,0,107712.57,92898.17,Miller,Germany,Female,2,1,1,0
5828,15801701,653,1.5440680443502757,9,0.0,45956.05,Robson,Spain,Male,2,1,1,0
5829,15684419,709,1.568201724066995,8,0.0,71738.56,Wallace,Spain,Female,3,1,0,0
5830,15794266,559,1.505149978319906,9,145303.52,103560.98,Cross,France,Male,1,1,0,0
5831,15810711,684,1.568201724066995,4,138476.41,52367.29,Marcum,Germany,Male,2,1,1,0
5832,15771270,635,1.4313637641589874,8,127471.56,152916.05,North,France,Female,1,1,1,1
5833,15607786,709,1.414973347970818,6,156551.63,4410.77,Mao,France,Male,1,0,1,0
5834,15624519,656,1.6901960800285136,9,97092.87,74771.22,Calabrese,Germany,Female,1,1,0,1
5835,15799910,793,1.505149978319906,2,0.0,193817.63,Martin,France,Male,2,1,0,1
5836,15602479,609,1.568201724066995,5,129312.79,26793.82,Fleming,Spain,Male,1,1,1,0
5837,15617419,618,1.462397997898956,10,100315.1,32526.64,Roberts,Germany,Female,2,1,1,0
5838,15657603,850,1.5440680443502757,6,81684.97,824.0,Finch,France,Female,1,1,0,0
5839,15570379,669,1.7075701760979363,3,88827.53,85250.77,Whitelegge,Spain,Male,1,0,0,1
5840,15772996,594,1.6020599913279623,0,152092.44,83508.93,Rooke,Germany,Male,2,1,1,0
5841,15729574,616,1.8512583487190752,4,0.0,173599.38,Lu,Spain,Male,2,1,1,0
5842,15737267,676,1.6901960800285136,1,0.0,79342.31,Marcelo,France,Female,1,1,0,1
5843,15799128,608,1.5797835966168101,9,102406.76,57600.66,Matthews,Spain,Female,1,0,1,0
5844,15813327,710,1.3222192947339193,4,109130.96,56191.99,Romani,France,Male,2,1,1,0
5845,15711921,695,1.462397997898956,5,0.0,6770.44,Scott,France,Male,2,1,1,0
5846,15654300,530,1.5185139398778875,9,75242.28,101694.67,Mao,Germany,Male,1,0,1,0
5847,15569945,509,1.462397997898956,1,0.0,69113.14,Horsley,Spain,Male,2,1,0,0
5848,15569666,517,1.6532125137753437,4,0.0,172674.36,Goddard,France,Female,1,0,0,1
5849,15681887,758,1.5185139398778875,0,129142.54,26606.28,Eskridge,Germany,Male,2,1,1,0
5850,15608873,665,1.7075701760979363,2,0.0,53353.36,Smith,France,Male,1,0,0,0
5851,15762091,631,1.3424226808222062,6,139129.92,63747.51,Simpson,Germany,Female,1,1,1,0
5852,15722053,576,1.5185139398778875,3,0.0,190112.05,Oguejiofor,Spain,Male,2,0,1,0
5853,15782100,544,1.3424226808222062,3,66483.32,110317.39,Holloway,Spain,Male,1,0,1,0
5854,15765300,596,1.6020599913279623,5,62389.03,148623.43,L?,Germany,Male,3,1,0,1
5855,15743570,481,1.5314789170422551,5,0.0,125253.46,Feng,France,Female,2,1,1,0
5856,15608541,498,1.662757831681574,1,91857.66,101954.78,Claiborne,France,Male,1,1,0,1
5857,15750671,512,1.4913616938342726,6,0.0,168462.26,Egobudike,Spain,Male,2,1,0,0
5858,15813659,594,1.7481880270062005,7,0.0,26215.85,Folliero,France,Female,1,1,0,1
5859,15757867,570,1.4771212547196624,10,176173.52,97045.32,Bray,France,Female,1,1,0,1
5860,15652914,721,1.5797835966168101,7,0.0,53534.8,Ibrahimov,Spain,Male,1,0,1,0
5861,15723818,453,1.568201724066995,4,131834.76,8949.2,Carpenter,France,Female,2,1,0,0
5862,15713819,562,1.6812412373755872,3,92347.96,163116.75,Walsh,France,Male,1,1,1,0
5863,15656484,682,1.6020599913279623,4,0.0,140745.91,Woods,France,Male,2,1,1,0
5864,15778515,748,1.6020599913279623,3,95297.11,171515.84,Wu,France,Male,1,0,0,0
5865,15803840,729,1.505149978319906,9,0.0,150803.44,Forbes,France,Female,2,0,0,0
5866,15735339,663,1.591064607026499,4,0.0,76884.05,Lynch,France,Male,1,1,0,0
5867,15600392,735,1.724275869600789,8,123845.36,170454.93,Amaechi,France,Female,2,0,1,1
5868,15625740,627,1.792391689498254,3,143426.34,143104.3,Enriquez,Germany,Male,2,1,1,0
5869,15663817,713,1.662757831681574,5,0.0,55701.62,Y?an,France,Male,1,1,1,0
5870,15734461,562,1.4913616938342726,2,112708.2,186370.3,Brooks,Germany,Male,1,0,1,0
5871,15780142,632,1.6334684555795864,2,100013.51,24275.32,Wang,France,Male,1,1,0,0
5872,15709920,479,1.5185139398778875,2,208165.53,50774.81,Burke,France,Female,1,0,0,1
5873,15684248,658,1.3222192947339193,7,0.0,154279.87,Meng,Spain,Male,2,0,1,0
5874,15643158,598,1.6020599913279623,9,0.0,68462.59,Chiganu,France,Female,1,1,0,1
5875,15693902,597,1.2787536009528289,2,0.0,91036.74,Hunt,France,Male,2,1,1,0
5876,15578307,512,1.5185139398778875,6,121685.31,83681.97,Lucchese,France,Female,2,1,1,0
5877,15585379,704,1.591064607026499,2,111525.02,199484.96,Humphries,France,Male,1,1,0,0
5878,15758510,474,1.414973347970818,6,0.0,152491.22,Frolova,France,Male,2,0,0,0
5879,15692918,604,1.5563025007672873,10,113546.3,134875.37,Hsing,Germany,Male,1,1,1,0
5880,15705301,683,1.6127838567197355,6,95696.52,184366.14,Parkes,France,Male,2,1,1,0
5881,15718231,537,1.4471580313422192,0,88963.31,189839.93,Gregory,France,Male,2,1,1,0
5882,15567991,794,1.4913616938342726,0,144880.34,175643.44,Obiuto,Spain,Male,2,0,1,0
5883,15772650,732,1.7403626894942439,9,136576.02,3268.17,Longo,France,Male,1,0,1,1
5884,15574795,495,1.5797835966168101,2,63093.01,47089.72,Lombardo,France,Female,1,1,1,0
5885,15706036,552,1.5797835966168101,10,132271.12,46562.02,Lombardo,Germany,Male,2,1,1,0
5886,15723856,602,1.462397997898956,3,88814.4,62487.97,Gonzalez,France,Female,2,1,1,0
5887,15812920,607,1.6020599913279623,5,90594.55,181598.25,Nwabugwu,Germany,Male,1,0,1,0
5888,15691287,675,1.5185139398778875,0,141816.25,64815.05,Ford,Germany,Female,1,1,0,1
5889,15804797,443,1.7323937598229686,3,138547.97,70196.23,Gilleland,France,Female,1,1,1,1
5890,15708650,727,1.4913616938342726,2,52192.08,160383.47,Fullwood,France,Female,2,0,1,0
5891,15712777,482,1.5797835966168101,4,124976.19,35848.12,Kao,France,Male,1,1,0,0
5892,15786469,686,1.5314789170422551,1,0.0,87278.48,Montalvo,France,Female,2,1,0,0
5893,15669219,588,1.5440680443502757,3,104356.38,94498.82,Wilson,Germany,Male,1,1,0,0
5894,15641004,605,1.6812412373755872,10,150315.92,133486.36,Doyne,Spain,Female,1,0,1,0
5895,15648067,583,1.591064607026499,1,129299.28,73107.6,Onwuamaeze,France,Male,2,1,0,0
5896,15704014,738,1.568201724066995,7,140950.92,195333.98,K'ung,Germany,Male,2,1,0,0
5897,15645136,744,1.4771212547196624,1,128065.12,121525.48,O'Donnell,Spain,Male,1,1,0,0
5898,15709604,781,1.3617278360175928,2,107433.48,173843.21,McMillan,France,Male,1,1,0,0
5899,15713637,699,1.5314789170422551,2,117468.67,185227.42,Chinedum,France,Male,1,1,0,0
5900,15793901,639,1.4313637641589874,2,0.0,125244.18,Capon,France,Female,2,0,0,0
5901,15569759,583,1.4313637641589874,4,0.0,163113.41,Rawling,France,Female,3,1,0,0
5902,15712930,587,1.6232492903979006,1,0.0,123006.91,Duncan,France,Male,1,0,0,0
5903,15586504,694,1.6020599913279623,9,0.0,40463.03,Trevisani,France,Male,2,1,0,0
5904,15677317,570,1.462397997898956,4,153040.03,131363.57,Ankudinova,France,Female,1,1,1,1
5905,15664270,692,1.6532125137753437,6,142084.04,188305.85,Balsillie,Germany,Male,4,1,0,1
5906,15731519,511,1.4771212547196624,5,0.0,143994.86,Kerr,France,Female,2,1,0,0
5907,15745623,788,1.505149978319906,4,112079.58,89368.59,Worsnop,France,Male,1,0,0,0
5908,15813862,526,1.8195439355418688,7,132044.6,158365.89,Yevseyev,Spain,Male,2,1,1,0
5909,15641934,749,1.662757831681574,9,66582.81,78753.12,Manna,Spain,Female,1,1,0,1
5910,15713043,691,1.5185139398778875,6,0.0,100408.31,Siciliani,France,Female,2,1,1,0
5911,15700749,481,1.591064607026499,6,0.0,24677.54,Powell,France,Female,1,1,1,0
5912,15697567,752,1.5185139398778875,4,0.0,39570.78,Bazarova,France,Male,2,1,1,0
5913,15715414,658,1.5797835966168101,6,102895.1,155665.76,White,France,Female,1,0,0,0
5914,15639530,679,1.6232492903979006,2,0.0,168294.27,Buda,Spain,Male,1,1,1,0
5915,15726058,754,1.4313637641589874,7,117578.35,87908.01,Cattaneo,Germany,Male,2,0,1,0
5916,15725665,679,1.6720978579357175,10,198546.1,191198.92,Lo,France,Male,2,1,0,1
5917,15698872,633,1.591064607026499,2,0.0,191207.03,Brown,Spain,Female,2,0,0,0
5918,15812184,674,1.4913616938342726,1,0.0,128954.05,Rose,France,Female,1,1,0,0
5919,15742609,600,1.4471580313422192,2,116623.31,59905.29,Lombardo,Germany,Male,1,0,1,0
5920,15815043,645,1.6901960800285136,8,0.0,162012.6,McMillan,Spain,Male,2,1,0,0
5921,15640648,698,1.5563025007672873,6,0.0,19231.98,Howe,France,Male,2,0,1,0
5922,15627203,508,1.7323937598229686,10,0.0,175749.36,Hsu,Spain,Male,1,1,1,0
5923,15786196,555,1.6434526764861874,3,105770.7,60533.96,Han,France,Female,3,1,0,1
5924,15612095,751,1.6812412373755872,9,0.0,137508.42,Calabrese,France,Female,1,1,0,1
5925,15674368,738,1.591064607026499,1,94435.45,189430.86,Riley,France,Female,2,0,1,0
5926,15783477,706,1.591064607026499,8,112889.91,6723.66,Biryukov,Germany,Female,1,0,1,0
5927,15757559,595,1.724275869600789,7,0.0,41371.68,Broadhurst,France,Female,2,1,0,1
5928,15591036,577,1.6334684555795864,3,127940.47,125140.72,Genovesi,Germany,Female,1,0,0,1
5929,15761241,578,1.5563025007672873,8,129745.1,143683.75,Hsieh,Germany,Female,1,1,1,0
5930,15695078,699,1.505149978319906,3,0.0,170770.44,Kemp,France,Male,2,1,1,0
5931,15645744,826,1.4771212547196624,5,0.0,157397.57,Chukwudi,France,Female,2,0,1,0
5932,15566988,656,1.662757831681574,7,141535.52,50595.15,Iqbal,Germany,Female,1,1,0,1
5933,15749300,556,1.6720978579357175,2,139914.27,50390.98,Teng,France,Female,1,1,1,0
5934,15594340,569,1.6127838567197355,4,120243.49,163150.03,Tao,France,Male,1,1,0,1
5935,15607065,765,1.5314789170422551,9,91835.16,138280.17,Chinedum,France,Male,1,0,0,0
5936,15778089,544,1.568201724066995,2,0.0,135067.02,Stevenson,Spain,Male,2,0,0,0
5937,15773723,588,1.3424226808222062,9,67178.19,163534.75,Duncan,Spain,Female,1,1,1,1
5938,15697035,740,1.4913616938342726,8,0.0,86657.48,Garrett,Spain,Female,2,0,0,0
5939,15679668,850,1.5797835966168101,7,115378.94,162087.82,Yao,Spain,Male,1,0,1,0
5940,15709861,766,1.4771212547196624,4,127786.28,28879.3,He,Germany,Male,2,1,1,0
5941,15791958,849,1.6127838567197355,6,0.0,169203.51,Mazzi,France,Female,2,1,1,1
5942,15791030,612,1.5185139398778875,0,64900.32,102426.12,Edwards,France,Female,2,1,0,0
5943,15695339,517,1.724275869600789,0,109172.88,54676.1,Lucchesi,Germany,Male,1,1,0,1
5944,15658813,645,1.7403626894942439,7,0.0,18369.33,Siciliani,France,Female,2,1,1,0
5945,15715709,696,1.6334684555795864,4,114091.38,159888.1,Shih,Germany,Male,1,0,1,0
5946,15722533,716,1.6020599913279623,3,0.0,167636.15,Logue,France,Female,2,0,1,0
5947,15683118,590,1.505149978319906,9,0.0,138889.15,Rechner,France,Male,2,1,0,0
5948,15672798,656,1.6532125137753437,7,145933.27,199392.14,O'Brien,France,Female,1,1,1,0
5949,15680112,473,1.5440680443502757,7,131504.73,189560.43,Stewart,Germany,Female,1,1,0,0
5950,15714575,742,1.6434526764861874,8,107926.02,17375.27,Batt,Germany,Female,1,0,1,1
5951,15806808,834,1.7558748556724915,8,112281.6,140225.14,Hope,Germany,Female,3,1,0,1
5952,15590637,721,1.6127838567197355,7,0.0,61018.85,Ahmed,France,Male,2,0,1,0
5953,15657535,590,1.462397997898956,10,0.0,51907.72,Pearson,Spain,Male,1,1,1,1
5954,15696141,516,1.4913616938342726,7,0.0,47018.75,Kruglov,Spain,Female,1,1,0,0
5955,15811947,850,1.5185139398778875,0,124781.67,33700.52,Gordon,France,Male,1,0,1,0
5956,15649024,748,1.591064607026499,9,132865.56,59636.43,Trujillo,France,Female,1,1,1,1
5957,15594928,798,1.5797835966168101,4,129055.13,157147.59,Pagnotto,Germany,Female,1,1,0,0
5958,15765532,612,1.8808135922807914,6,96166.88,191393.26,Horton,Germany,Male,1,1,1,0
5959,15741719,540,1.6020599913279623,3,165298.12,199862.75,DeRose,France,Female,1,0,1,0
5960,15665629,719,1.5185139398778875,7,0.0,20016.59,Chiang,Spain,Female,2,1,0,0
5961,15728917,598,1.6812412373755872,6,120682.53,30635.52,Gill,France,Male,1,1,0,1
5962,15762993,796,1.505149978319906,5,102773.15,117832.88,Trevisano,Spain,Male,2,0,1,0
5963,15571193,579,1.6232492903979006,0,144386.32,22497.1,Morrison,Germany,Male,1,1,1,1
5964,15653521,850,1.6020599913279623,7,104449.8,747.88,Onuora,Germany,Female,1,1,1,0
5965,15802220,599,1.5440680443502757,6,137102.65,76870.81,Ikenna,Spain,Male,1,0,0,0
5966,15644132,724,1.4771212547196624,9,142475.87,107848.24,Mancini,France,Female,1,1,1,0
5967,15600832,508,1.6334684555795864,9,0.0,103726.71,Moss,France,Female,1,1,0,0
5968,15797919,773,1.568201724066995,2,103195.2,178268.36,Ting,Spain,Male,2,1,0,0
5969,15603743,526,1.4471580313422192,1,112070.44,126281.83,Tai,France,Male,1,0,1,0
5970,15579714,542,1.462397997898956,7,0.0,196651.72,Pan,France,Female,2,0,1,0
5971,15634295,470,1.5440680443502757,1,96473.59,5962.3,Wilson,France,Male,1,0,0,0
5972,15786680,805,1.568201724066995,5,0.0,21928.81,Bianchi,Spain,Male,2,1,0,0
5973,15623499,548,1.6901960800285136,9,108437.89,127022.87,Holman,Germany,Male,1,0,0,1
5974,15691823,672,1.568201724066995,5,153195.59,162763.01,Obidimkpa,France,Male,1,1,1,0
5975,15809279,773,1.6532125137753437,8,96877.21,113950.51,Wallace,France,Male,1,1,1,0
5976,15758039,614,1.6434526764861874,6,0.0,104930.46,Ash,France,Male,2,0,1,0
5977,15807163,537,1.5797835966168101,10,0.0,52337.97,Ku,France,Female,1,0,0,1
5978,15631639,704,1.6020599913279623,6,95452.89,179964.55,Uspensky,France,Female,1,0,1,0
5979,15713770,586,1.6127838567197355,3,63873.56,83753.64,Shih,Spain,Male,1,1,0,0
5980,15698167,677,1.380211241711606,0,148298.59,182913.95,Kumm,France,Female,2,0,0,0
5981,15781710,558,1.4913616938342726,7,0.0,166720.28,Carey,Spain,Female,2,1,0,0
5982,15801296,634,1.568201724066995,7,143258.85,192721.98,Farber,Germany,Female,2,1,0,0
5983,15704378,655,1.568201724066995,9,121342.24,180241.44,Calabrese,Germany,Male,1,1,1,0
5984,15767891,619,1.4471580313422192,6,99152.73,48475.12,Findlay,Germany,Female,2,1,0,0
5985,15640667,662,1.6127838567197355,4,0.0,126551.48,Yu,France,Female,2,1,0,0
5986,15702145,705,1.5185139398778875,7,68423.89,64872.55,Edments,Spain,Male,1,1,1,0
5987,15679738,527,1.5440680443502757,8,0.0,98031.53,Brown,Spain,Female,1,1,0,1
5988,15636634,630,1.3979400086720377,7,79656.81,93524.22,Lindon,Germany,Female,1,1,0,0
5989,15809227,850,1.5440680443502757,2,0.0,56991.66,Chukwudi,France,Male,2,1,1,0
5990,15601811,668,1.724275869600789,10,110240.04,183980.56,Caldwell,France,Female,1,0,0,1
5991,15625494,573,1.505149978319906,9,125321.84,130234.63,Li Fonti,France,Female,2,1,1,0
5992,15723737,680,1.4313637641589874,3,0.0,32454.26,Pitcher,France,Male,1,1,0,0
5993,15682955,758,1.505149978319906,2,84378.9,75396.43,Capon,France,Female,1,1,1,0
5994,15758856,597,1.6532125137753437,7,0.0,167756.45,Kable,France,Male,2,0,0,0
5995,15746065,580,1.5440680443502757,10,136281.41,24799.47,Lo Duca,Germany,Male,2,1,1,0
5996,15783865,622,1.7708520116421442,5,119380.37,60429.43,Kulikova,France,Male,1,1,1,0
5997,15745455,638,1.792391689498254,4,108716.59,74241.09,Navarrete,Germany,Male,2,1,1,0
5998,15583033,640,1.3010299956639813,4,0.0,78310.82,Huguley,France,Female,2,0,1,0
5999,15644212,644,1.4471580313422192,0,0.0,119419.37,Han,Spain,Male,2,1,0,0
6000,15735688,753,1.4913616938342726,6,106596.29,91305.77,Horsley,France,Female,1,0,0,0
6001,15658577,629,1.568201724066995,10,99546.25,25136.95,Massie,France,Female,3,0,1,1
6002,15606887,775,1.4771212547196624,5,0.0,193880.6,Singh,France,Female,1,1,0,1
6003,15783026,701,1.6127838567197355,2,0.0,47856.78,H?,France,Female,1,1,0,0
6004,15579892,708,1.2787536009528289,7,112615.86,4491.77,Doyle,Spain,Male,1,1,1,0
6005,15802088,521,1.3424226808222062,10,0.0,101311.95,Grant,Spain,Female,1,1,1,0
6006,15589323,636,1.380211241711606,9,0.0,38830.72,Law,France,Female,2,0,1,0
6007,15636395,529,1.4913616938342726,5,0.0,26817.23,King,France,Female,2,1,0,0
6008,15712772,757,1.4471580313422192,3,75381.15,199727.72,Onwubiko,France,Male,1,1,1,0
6009,15700937,767,1.380211241711606,5,0.0,67445.85,Romano,Spain,Female,2,1,1,0
6010,15766659,525,1.5185139398778875,5,0.0,161002.29,Okwudilichukwu,Spain,Male,2,1,0,0
6011,15814033,759,1.5797835966168101,1,0.0,20778.39,Milano,Spain,Male,2,1,0,0
6012,15783007,520,1.6532125137753437,1,123086.39,41042.4,Parker,Germany,Female,1,1,1,1
6013,15654183,738,1.414973347970818,3,0.0,67484.16,Aitken,France,Female,2,1,0,0
6014,15609899,548,1.568201724066995,4,0.0,121763.68,Obiora,Spain,Male,1,1,0,0
6015,15747323,535,1.6812412373755872,9,109472.47,157358.43,Vasilyeva,Spain,Male,1,1,0,1
6016,15582591,615,1.7708520116421442,4,155766.05,110275.17,Chiabuotu,Spain,Male,1,1,1,0
6017,15738835,850,1.5797835966168101,7,101985.81,43801.27,Slater,Germany,Male,2,0,0,0
6018,15782404,487,1.5314789170422551,2,96019.5,9085.0,Hughes,France,Female,1,0,0,0
6019,15697480,731,1.4771212547196624,7,0.0,143086.09,Menkens,France,Male,2,0,1,0
6020,15697045,726,1.5440680443502757,9,0.0,100556.98,Pisani,Spain,Female,2,0,1,0
6021,15781234,609,1.5440680443502757,2,147900.43,140000.29,Y?an,France,Female,1,1,0,0
6022,15579891,714,1.7160033436347992,4,100755.66,186775.25,Milani,France,Male,1,1,1,0
6023,15805690,694,1.5440680443502757,7,0.0,133570.43,Chin,Spain,Female,1,1,0,1
6024,15612139,786,1.5185139398778875,0,83036.05,154990.58,Fu,France,Female,1,0,1,1
6025,15568834,698,1.4313637641589874,6,125427.37,27654.44,Howells,Spain,Male,2,0,0,0
6026,15709917,601,1.662757831681574,3,98202.76,137763.93,Ni,France,Female,1,0,0,0
6027,15718843,769,1.6127838567197355,1,72509.91,25723.73,Maslova,Spain,Male,1,1,0,0
6028,15799494,850,1.6434526764861874,3,140393.65,186285.52,Forster,Germany,Male,2,0,1,0
6029,15673439,646,1.6989700043360187,5,142644.64,142208.5,Sun,Spain,Female,2,1,1,1
